DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
2018-09-02,4.92,0.0,0.0,0.0,75.0,82,68,160,170,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,7.16,0.0,0.0,0.0,83.0,95,76,240,250,16.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-04,6.71,0.0,0.0,0.0,86.0,95,78,330,280,13.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-05,6.71,0.0,0.0,0.0,84.0,91,78,150,130,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,8.5,0.07,0.0,0.0,85.0,98,76,340,340,29.1,35.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2018-09-07,9.62,0.0,0.0,0.0,76.0,79,71,20,30,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,13.42,0.01,0.0,0.0,70.0,72,59,30,20,21.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-09,12.53,0.51,0.0,0.0,59.0,61,56,70,80,18.1,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,11.86,0.69,0.0,0.0,59.0,63,55,50,60,21.0,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,4.92,0.01,0.0,0.0,65.0,76,58,20,30,13.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-09-12,5.82,0.23,0.0,0.0,74.0,79,71,30,30,10.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-13,6.71,0.47,0.0,0.0,73.0,77,70,20,60,14.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-14,5.82,0.05,0.0,0.0,72.0,76,69,30,40,12.1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-15,3.58,0.0,0.0,0.0,73.0,81,66,160,170,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-16,3.58,0.0,0.0,0.0,74.0,84,64,170,180,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17,5.82,0.0,0.0,0.0,73.0,79,67,130,150,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-18,9.4,0.46,0.0,0.0,76.0,81,71,220,230,19.9,25.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-19,7.61,0.0,0.0,0.0,75.0,83,67,360,350,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-20,6.49,0.01,0.0,0.0,69.0,74,66,140,150,10.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-21,9.17,0.0,0.0,0.0,70.0,74,67,200,200,21.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-22,11.63,0.0,0.0,0.0,71.0,75,61,350,330,23.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-23,8.5,0.0,0.0,0.0,62.0,66,58,360,20,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-24,12.75,0.0,0.0,0.0,63.0,71,56,90,100,21.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-25,8.5,1.89,0.0,0.0,65.0,75,59,60,80,17.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-26,9.62,0.02,0.0,0.0,76.0,84,69,290,270,28.0,35.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-09-27,11.18,0.01,0.0,0.0,69.0,74,61,320,330,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,9.84,1.21,0.0,0.0,62.0,65,55,360,360,23.0,29.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-29,6.93,0.0,0.0,0.0,64.0,76,53,350,330,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,6.71,0.0,0.0,0.0,62.0,70,53,10,10,15.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-01,5.82,0.0,0.0,0.0,68.0,79,59,250,230,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,7.61,0.46,0.0,0.0,72.0,79,64,320,310,23.9,30.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018-10-03,8.5,0.0,0.0,0.0,69.0,76,60,320,330,19.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,5.14,0.0,0.0,0.0,67.0,79,58,340,330,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-05,8.72,0.0,0.0,0.0,68.0,71,59,20,30,19.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-06,6.04,0.01,0.0,0.0,65.0,67,63,200,190,14.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,6.71,0.0,0.0,0.0,71.0,82,67,240,230,13.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-08,7.16,0.0,0.0,0.0,69.0,71,64,110,110,13.0,18.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,4.7,0.0,0.0,0.0,70.0,78,65,260,150,10.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-10,6.93,0.0,0.0,0.0,73.0,81,70,150,160,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-11,7.83,0.72,0.0,0.0,73.0,81,68,230,230,21.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,16.55,0.33,0.0,0.0,63.0,68,51,330,320,32.0,42.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-13,8.5,0.07,0.0,0.0,52.0,59,47,280,280,21.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,5.82,0.0,0.0,0.0,51.0,58,43,250,250,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-15,10.29,0.04,0.0,0.0,58.0,68,53,280,300,25.1,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,11.86,0.0,0.0,0.0,56.0,59,45,320,320,23.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-17,13.87,0.0,0.0,0.0,52.0,64,42,260,260,29.1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,12.08,0.0,0.0,0.0,48.0,53,40,310,320,25.1,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,10.96,0.0,0.0,0.0,47.0,61,35,240,200,21.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-20,11.41,0.06,0.0,0.0,57.0,63,49,260,250,19.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-21,15.66,0.0,0.0,0.0,48.0,50,37,330,320,35.1,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,8.5,0.0,0.0,0.0,43.0,54,34,220,240,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-23,8.72,0.0,0.0,0.0,53.0,66,44,300,290,23.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,14.32,0.0,0.0,0.0,50.0,56,44,320,340,28.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-10-25,10.51,0.0,0.0,0.0,46.0,53,36,310,290,19.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-26,5.82,0.01,0.0,0.0,43.0,50,36,70,80,16.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-27,17.45,1.09,0.0,0.0,47.0,50,45,30,50,25.9,36.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-28,9.62,0.02,0.0,0.0,49.0,54,45,250,250,17.0,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-29,11.86,0.01,0.0,0.0,52.0,59,44,270,260,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-30,9.84,0.0,0.0,0.0,48.0,58,39,310,290,21.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,6.93,0.0,0.0,0.0,52.0,68,37,200,230,18.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-01,6.71,0.0,0.0,0.0,62.0,73,52,190,190,18.1,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-02,11.41,0.07,0.0,0.0,68.0,73,65,190,210,21.9,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-03,15.21,0.43,0.0,0.0,59.0,67,46,260,270,36.9,44.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-04,5.14,0.0,0.0,0.0,48.0,56,39,340,330,15.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-05,9.84,0.29,0.0,0.0,51.0,54,49,20,70,17.0,25.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-06,7.16,0.68,0.0,0.0,53.0,59,49,300,290,21.9,29.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-07,12.75,0.0,0.0,0.0,56.0,63,45,240,240,23.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-08,8.5,0.0,0.0,0.0,53.0,58,40,280,300,18.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-09,8.95,0.97,0.0,0.0,45.0,52,36,50,90,17.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-10,14.76,0.03,0.0,0.0,46.0,49,32,280,270,32.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-11,7.83,0.0,0.0,0.0,38.0,48,28,320,320,18.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-12,2.91,0.06,0.0,0.0,40.0,49,30,360,200,8.9,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-13,12.3,0.9,0.0,0.0,46.0,50,43,320,290,21.9,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-14,14.32,0.0,0.0,0.0,40.0,43,31,330,280,25.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,13.87,1.06,6.4,0.0,31.0,40,28,60,50,30.0,42.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2018-11-16,16.78,0.33,0.0,3.1,38.0,46,34,320,300,30.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-17,10.74,0.0,0.0,0.0,42.0,49,34,270,270,21.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-18,4.47,0.0,0.0,0.0,42.0,44,37,320,330,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-19,3.58,0.0,0.0,0.0,44.0,52,37,20,300,10.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-20,10.51,0.0,0.0,0.0,45.0,49,39,300,290,23.9,31.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-11-21,15.21,0.0,0.0,0.0,40.0,47,27,250,270,28.0,36.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018-11-22,17.0,0.0,0.0,0.0,27.0,29,17,320,290,25.1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-23,7.38,0.0,0.0,0.0,22.0,33,13,250,250,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,7.83,1.23,0.0,0.0,33.0,48,25,350,350,23.0,31.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,10.29,0.76,0.0,0.0,49.0,58,45,350,350,28.0,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-26,9.4,1.12,0.0,0.0,49.0,53,42,70,70,21.0,29.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,17.45,0.02,0.0,0.0,43.0,45,35,270,270,32.0,38.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,18.34,0.0,0.0,0.0,38.0,42,35,280,280,33.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-29,14.99,0.0,0.0,0.0,42.0,47,37,330,320,25.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-30,4.7,0.0,0.0,0.0,39.0,42,36,250,250,12.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-01,4.92,0.06,0.0,0.0,40.0,46,32,30,100,10.1,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-02,5.59,0.93,0.0,0.0,47.0,55,42,240,240,16.1,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,12.97,0.0,0.0,0.0,53.0,55,45,260,270,23.9,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,13.87,0.0,0.0,0.0,41.0,45,27,310,290,25.9,33.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-05,8.72,0.0,0.0,0.0,30.0,37,24,20,30,16.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-06,11.41,0.0,0.0,0.0,33.0,40,24,270,290,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-07,12.53,0.0,0.0,0.0,36.0,40,26,320,290,21.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-08,8.28,0.0,0.0,0.0,29.0,37,23,250,260,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-09,3.58,0.0,0.0,0.0,30.0,36,25,250,260,8.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-10,8.5,0.0,0.0,0.0,32.0,41,23,360,320,16.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,6.71,0.0,0.0,0.0,32.0,42,23,290,290,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-12,8.05,0.0,0.0,0.0,35.0,41,31,340,300,19.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-13,10.29,0.0,0.0,0.0,35.0,38,32,20,10,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,5.59,0.13,0.0,0.0,43.0,50,37,20,130,12.1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-15,9.17,0.15,0.0,0.0,49.0,51,47,50,50,23.0,33.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,16.78,1.47,0.0,0.0,43.0,47,36,40,50,25.9,36.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,14.99,0.0,0.0,0.0,41.0,49,38,300,290,33.1,44.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-18,16.11,0.0,0.0,0.0,37.0,40,27,310,280,33.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-19,6.26,0.0,0.0,0.0,32.0,44,25,230,310,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-20,4.03,0.36,0.0,0.0,37.0,53,30,20,120,10.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018-12-21,10.51,1.37,0.0,0.0,54.0,61,50,130,150,25.1,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,16.11,0.03,0.0,0.0,49.0,53,40,290,280,31.1,40.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,8.95,0.0,0.0,0.0,41.0,45,36,300,280,23.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,9.17,0.09,0.0,0.0,39.0,44,34,270,280,19.9,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,10.07,0.0,0.0,0.0,36.0,42,29,340,340,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-26,6.93,0.0,0.0,0.0,37.0,44,31,280,280,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-27,6.93,0.0,0.0,0.0,40.0,45,34,340,130,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-28,8.28,1.21,0.0,0.0,48.0,59,43,280,250,17.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,13.42,0.0,0.0,0.0,52.0,56,39,320,320,25.1,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-30,5.37,0.0,0.0,0.0,38.0,41,33,340,320,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-31,4.47,1.29,0.0,0.0,38.0,46,32,140,120,15.0,21.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,14.99,0.08,0.0,0.0,51.0,58,40,330,340,31.1,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02,7.16,0.0,0.0,0.0,39.0,41,35,340,330,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,8.72,0.0,0.0,0.0,41.0,45,32,330,310,21.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-01-04,7.61,0.0,0.0,0.0,37.0,46,29,240,240,19.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05,10.51,0.61,0.0,0.0,44.0,47,41,360,300,21.9,27.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06,14.99,0.0,0.0,0.0,44.0,51,31,330,290,30.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,9.62,0.0,0.0,0.0,31.0,34,25,320,340,25.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,2.46,0.15,0.0,0.0,37.0,44,34,270,280,15.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,18.34,0.04,0.0,0.0,42.0,46,34,290,280,33.1,42.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,19.91,0.0,0.0,0.0,33.0,36,29,300,290,33.1,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,14.99,0.0,0.0,0.0,28.0,33,21,310,300,25.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-12,6.26,0.0,0.0,0.0,26.0,35,20,300,300,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-13,11.41,0.0,0.1,0.0,29.0,33,23,10,20,18.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,10.51,0.0,0.0,0.0,26.0,34,20,20,20,18.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,5.59,0.0,0.0,0.0,29.0,38,20,340,330,13.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-16,10.29,0.0,0.0,0.0,31.0,39,23,320,320,18.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-17,7.61,0.0,0.0,0.0,30.0,34,24,330,320,21.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-18,6.93,0.02,0.3,0.0,32.0,38,27,250,250,12.1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-01-19,6.93,0.45,0.0,0.0,34.0,38,28,90,100,18.1,27.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-01-20,16.33,1.07,0.0,0.0,35.0,41,13,290,330,33.1,42.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,23.04,0.0,0.0,0.0,11.0,15,4,290,270,36.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-22,8.5,0.0,0.0,0.0,18.0,32,13,310,300,25.1,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-23,6.26,0.0,0.0,0.0,33.0,49,27,190,190,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-24,16.55,0.98,0.0,0.0,53.0,59,35,310,280,29.1,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,14.09,0.0,0.0,0.0,36.0,40,27,270,270,30.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26,6.49,0.0,0.0,0.0,29.0,36,21,240,260,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-27,9.62,0.0,0.0,0.0,37.0,51,26,230,200,29.1,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-28,10.74,0.0,0.0,0.0,32.0,38,22,340,340,18.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-29,7.16,0.19,0.1,0.0,29.0,42,20,250,240,19.9,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-30,17.45,0.2,0.4,0.0,28.0,34,5,270,260,40.0,50.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-01-31,13.42,0.0,0.0,0.0,8.0,17,2,260,250,23.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,6.93,0.0,0.0,0.0,15.0,22,10,270,280,13.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-02,11.18,0.0,0.0,0.0,22.0,35,14,250,250,23.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-03,6.26,0.0,0.0,0.0,36.0,53,24,230,320,12.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-04,2.91,0.0,0.0,0.0,44.0,61,32,180,180,12.1,14.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-02-05,6.71,0.0,0.0,0.0,49.0,68,37,350,350,23.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2019-02-06,7.83,0.53,0.0,0.0,44.0,47,34,10,40,16.1,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-07,7.61,0.07,0.0,0.0,41.0,45,39,360,20,16.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-08,14.32,0.46,0.0,0.0,45.0,56,32,260,250,33.1,46.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,17.22,0.0,0.0,0.0,31.0,34,24,330,330,32.0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-10,8.05,0.0,0.0,0.0,28.0,37,22,260,260,14.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-11,6.93,0.0,0.0,0.0,34.0,38,29,20,30,14.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-12,11.41,0.81,1.9,0.0,31.0,36,26,50,60,18.1,25.9,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019-02-13,15.21,0.06,0.0,1.2,36.0,42,33,280,270,32.0,42.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,11.18,0.0,0.0,0.0,37.0,46,32,260,270,23.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,8.72,0.0,0.0,0.0,48.0,63,40,200,200,21.9,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-16,13.42,0.0,0.0,0.0,44.0,49,31,320,320,19.9,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-17,7.61,0.05,0.0,0.0,32.0,36,22,350,320,18.1,21.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-02-18,12.08,0.09,0.0,0.0,37.0,44,26,300,290,30.0,36.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-19,11.41,0.0,0.0,0.0,29.0,37,23,330,320,21.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-20,6.04,0.85,2.7,0.0,29.0,33,26,20,10,15.0,18.1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019-02-21,10.29,0.12,0.0,1.2,38.0,52,32,270,260,19.9,23.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2019-02-22,11.63,0.0,0.0,0.0,43.0,45,36,320,320,21.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-23,6.71,0.02,0.0,0.0,36.0,40,31,20,10,13.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-24,14.54,0.81,0.0,0.0,41.0,47,37,260,270,42.9,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-25,28.19,0.0,0.0,0.0,41.0,43,28,270,270,46.1,57.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-26,17.22,0.0,0.0,0.0,31.0,40,25,320,280,25.1,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-27,8.05,0.0,0.0,0.0,27.0,31,24,350,340,19.9,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,11.18,0.02,0.2,0.0,32.0,38,27,330,320,23.9,30.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2019-03-01,8.28,0.05,0.8,1.2,31.0,36,25,30,340,15.0,19.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2019-03-02,10.07,0.51,4.5,3.9,34.0,41,30,20,360,16.1,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2019-03-03,6.26,0.66,3.1,1.2,38.0,42,32,150,160,14.1,18.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-04,12.75,0.23,1.3,3.9,35.0,39,29,330,310,21.9,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,12.08,0.0,0.0,0.0,27.0,31,21,240,290,21.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
